Date,Close,pct_return,log_return,rolling_std
2023-08-24,88.73,0.002712170866764785,0.002708499567987767,0.14020334725338016
2023-08-23,88.49,0.008318140382862271,0.008283735312283928,0.1433828385710932
2023-08-22,87.76,0.005730002292000824,0.005713648271511168,0.13913415179365915
2023-08-21,87.26,-0.002058554437328386,-0.0020606761728195065,0.13739909537116732
2023-08-18,87.44,-0.00917847025495755,-0.00922085194512307,0.1381161446709565
2023-08-17,88.25,-0.0016968325791856254,-0.0016982738301917076,0.13614208299544744
2023-08-16,88.4,-0.011627906976744096,-0.011696039763191187,0.1362299593245822
2023-08-14,89.44,-0.006884299355985002,-0.006908105466636661,0.13292951723113053
2023-08-11,90.06,-0.01831262262916933,-0.018482374295600283,0.14051594539275555
2023-08-10,91.74,0.008575197889182151,0.008538639726745427,0.13401969278915446
2023-08-09,90.96,0.003198411823094549,0.003193307784315666,0.13397505976543164
2023-08-08,90.67,-0.010584897424705364,-0.010641315927330024,0.13387955954083128
2023-08-07,91.64,-0.004886524052557295,-0.004898502147980896,0.1281917454047711
2023-08-04,92.09,0.0,0.0,0.14753086748064048
2023-08-03,92.09,-0.00010857763300753387,-0.00010858352798544099,0.15083426203705338
2023-08-02,92.1,-0.021981522777954843,-0.022226716260710797,0.15166728325232448
2023-08-01,94.17,-0.006645569620253089,-0.006667749739004168,0.1330293653996
2023-07-31,94.8,0.0037056643726838256,0.003698815313457428,0.12923817313487296
2023-07-28,94.45,0.004573495001063632,0.0045630683515341264,0.13144712517740417
2023-07-27,94.02,0.007177289769684014,0.007151655608252869,0.1318000339866968
2023-07-26,93.35,0.00021429336762013307,0.00021427041007613778,0.1317418111749811
2023-07-25,93.33,0.011707317073170742,0.011639316657018787,0.13186814181991316
2023-07-24,92.25,0.008086547918260134,0.008054026993349589,0.1412148838180037
2023-07-21,91.51,-0.0010915838882217255,-0.0010921800998303862,0.13894412576389403
2023-07-20,91.61,-0.007045306741816693,-0.007070242102557268,0.14189999747316823
2023-07-19,92.26,0.0016284876777765689,0.0016271631295302535,0.14587741285544245
2023-07-18,92.11,-0.004108552275921662,-0.004117015566024413,0.146557664252325
2023-07-17,92.49,-0.0036626090703436587,-0.0036693328456725268,0.14667465065703678
2023-07-14,92.83,0.002808685319217963,0.0028047483327213667,0.14644813617280827
2023-07-13,92.57,0.013355227148330595,0.013266832255104173,0.146247033600642
2023-07-12,91.35,0.014211169090707187,0.014111137028364222,0.14206161741580872
2023-07-11,90.07,0.008509685365580388,0.00847368209985658,0.13336185935572936
2023-07-10,89.31,0.002694509936005396,0.002690886252016589,0.1320253403083458
2023-07-07,89.07,0.005077860528097444,0.005065011672434642,0.13234641875131273
2023-07-06,88.62,-0.020557029177718844,-0.02077126603652159,0.13306226675263347
2023-07-05,90.48,-0.008438356164383487,-0.008474160654735795,0.11364646955421373
2023-07-04,91.25,0.005177351839612321,0.0051639954342814045,0.1372229025604844
2023-07-03,90.78,0.01237872198059553,0.012302732064363383,0.14077063887076818
2023-06-30,89.67,0.0026836632002682492,0.002680068605866298,0.14849609682208645
2023-06-29,89.43,-0.004563668744434479,-0.004574114072097902,0.14967497555350776
2023-06-28,89.84,-0.0015559013114024856,-0.001557112982838442,0.1489370811352206
2023-06-27,89.98,0.007050923335198744,0.007026181807589271,0.15525826537005244
2023-06-26,89.35,0.004609849336631333,0.004599256522886555,0.15473926170807406
2023-06-23,88.94,-0.01604159752184975,-0.016171656727769153,0.15863996918026277
2023-06-22,90.39,0.00011064394777604569,0.00011063782718592263,0.15005059887998048
2023-06-21,90.38,-0.00801229283283944,-0.008044563742633482,0.1523806129599418
2023-06-20,91.11,-0.011929291833857492,-0.012001016825282774,0.14943054038992415
2023-06-19,92.21,-0.004534168196048793,-0.004544478714886265,0.14189544210175245
2023-06-16,92.63,0.004336983627886815,0.004327606018308641,0.14122186813943297
2023-06-15,92.23,0.0034816668480035506,0.0034756198776094535,0.14102283848087332
2023-06-14,91.91,0.0013073319533716266,0.0013064781390183168,0.14296292878361125
2023-06-13,91.79,0.008570486759696738,0.00853396864173528,0.1442646237563108
2023-06-12,91.01,0.0015406624848683936,0.0015394768820086028,0.1438281943642024
2023-06-09,90.87,0.006646726487205212,0.0066247343971922385,0.14400318512301805
2023-06-07,90.27,0.003669112741827796,0.0036623979675021196,0.14397928622464376
2023-06-06,89.94,0.006377979187646821,0.006357725949260689,0.14402050046925843
2023-06-05,89.37,-0.005563591854901517,-0.005579126276981446,0.1444705865085894
2023-06-02,89.87,0.02556202213853709,0.02524077660252283,0.14448422144149742
2023-06-01,87.63,0.0116601246825212,0.01159266928127852,0.12073862391476063
2023-05-31,86.62,-0.01579365981138503,-0.01591970859923971,0.11377788791781768
2023-05-30,88.01,-0.005087044992086676,-0.005100028054460195,0.10305188328107441
2023-05-29,88.46,-0.0022558087074215916,-0.002258356876726748,0.1013781267458474
2023-05-26,88.66,0.013952424519670714,0.013855985448624429,0.10500775070541343
2023-05-25,87.44,-0.003646308113035679,-0.003652972098691813,0.0937273981142164
2023-05-24,87.76,-0.010374379792512434,-0.01042856878113594,0.10045803210700974
2023-05-23,88.68,-0.006831672079740114,-0.006855114781014281,0.09465092008319129
2023-05-22,89.29,0.008470747684662383,0.008435072225130172,0.09776461522984933
2023-05-19,88.54,-0.0019163566677937727,-0.0019181952285004112,0.09240192748407017
2023-05-18,88.71,0.0019200361418565404,0.001918195228500327,0.0932000527597776
2023-05-17,88.54,-0.00315244314343599,-0.0031574225599610714,0.09270511071846138
2023-05-16,88.82,0.0005632533513573179,0.0005630947837281154,0.09705687893790481
2023-05-15,88.77,0.008864643709512565,0.008825583422758734,0.10002309883642878
2023-05-12,87.99,-0.0037364130434782705,-0.0037434108713158302,0.1024900975881265
2023-05-11,88.32,-0.004845070422535236,-0.004856845826740022,0.10195303844336923
2023-05-10,88.75,-0.001013057181449839,-0.0010135706707015582,0.10086156327908252
2023-05-09,88.84,-0.0050397580916116125,-0.005052500502898372,0.10084384990833858
2023-05-08,89.29,0.003822372119168138,0.0038150854172809712,0.10047760827343151
2023-05-05,88.95,0.007247197372890923,0.007221062631133271,0.09982979045042703
2023-05-04,88.31,0.007300102657693541,0.007273585880216553,0.09956751081931664
2023-05-02,87.67,-0.009378531073446328,-0.009422786413389617,0.09880921738462557
2023-04-28,88.5,0.003060183611016676,0.0030555107798704967,0.10106206537026546
2023-04-27,88.23,0.0067320858055681665,0.0067095265067475115,0.10188184318543622
2023-04-26,87.64,0.0013711151736746086,0.0013701760535947173,0.10663382992755217
2023-04-25,87.52,-0.00793470868283841,-0.007966356003122647,0.12112635161669692
2023-04-24,88.22,-0.003276465936052464,-0.0032818453039919425,0.12089474214007229
2023-04-21,88.51,-0.01150323877596604,-0.011569912832033891,0.1235227908592094
2023-04-20,89.54,0.0002234137622878496,0.00022338880914977356,0.11545274366505345
2023-04-19,89.52,-0.00995355009953558,-0.010003417862789379,0.11541754574447255
2023-04-18,90.42,-0.0009943652635068245,-0.0009948599726203537,0.11038784541603985
2023-04-17,90.51,0.002769776202082852,0.002765947440224268,0.1255135196360616
2023-04-14,90.26,-0.000885543502324504,-0.000885935827602926,0.12575130925614614
2023-04-13,90.34,0.008033920999776845,0.008001820868461145,0.12727479955393145
2023-04-12,89.62,-0.007640349905879695,-0.007669686904710377,0.12871122076723615
2023-04-11,90.31,0.010857398701589416,0.010798880338734763,0.132475822190212
2023-04-06,89.34,-0.0013413816230716247,-0.0013422820807292935,0.13032273228743282
2023-04-05,89.46,-0.0012280897621971265,-0.0012288444824018498,0.13241919470985788
2023-04-04,89.57,-0.00011163206072795084,-0.0001116382920501899,0.13292520100018698
2023-04-03,89.58,-0.004334778259419858,-0.004344200649873445,0.13488840490783116
2023-03-31,89.97,0.0022279157847833186,0.0022254376604303036,0.13390563076643316
2023-03-30,89.77,0.006954570947840688,0.006930499459447647,0.14508238028311984
2023-03-29,89.15,0.006434861142470272,0.006414245814097466,0.14386633310604266
2023-03-28,88.58,0.011302660121018215,0.011239262320054361,0.14246320991741296
2023-03-27,87.59,-0.004319654427645703,-0.00432901108958547,0.15008206296010784
2023-03-24,87.97,-0.011684080440400035,-0.011752875706257044,0.15016924694156117
2023-03-23,89.01,0.016443987667009496,0.016310249436707294,0.14681414355344255
2023-03-22,87.57,0.008406264394288154,0.008371128524041793,0.14268025401011286
2023-03-21,86.84,0.009532666821669533,0.00948751765450099,0.14358259793163625
2023-03-20,86.02,-0.0017407450388766676,-0.0017422618960852194,0.14396211701111092
2023-03-17,86.17,0.00046441425751786447,0.00046430645059332865,0.1465616398776679
2023-03-16,86.13,0.009612003282147397,0.009566101880478827,0.14773827674576637
2023-03-15,85.31,-0.015123528053567314,-0.015239054865877235,0.14149225068013804
2023-03-14,86.62,-0.0004615739672281238,-0.0004616805252826127,0.135948186949371
2023-03-13,86.66,-0.004480183802412441,-0.004490249902434734,0.13758930606180936
2023-03-10,87.05,-0.0072984376781844995,-0.0073252015770661994,0.14204478745171528
2023-03-09,87.69,-0.011498140006763524,-0.011564754741231191,0.14159576887946856
2023-03-08,88.71,-0.007385028533064886,-0.007412432860805166,0.13749650288676799
2023-03-07,89.37,-0.006999999999999895,-0.007024614936964354,0.15331655732166014
2023-03-06,90.0,0.0033444816053511683,0.0033389012655146303,0.1542989049275854
2023-03-03,89.7,0.006734006734006925,0.006711434587986999,0.15516689687556032
2023-03-02,89.1,0.0006738544474391706,0.0006736275094740523,0.15595044818301015
2023-03-01,89.04,0.01713502398903355,0.016989875204540077,0.15924902151597675
2023-02-28,87.54,-0.0015967153284671687,-0.0015979914369561405,0.14524932180136904
2023-02-27,87.68,0.00022815423226107967,0.0002281282090423601,0.14516412577480087
2023-02-24,87.66,-0.017815126050420238,-0.017975725669085413,0.15542125342980537
2023-02-23,89.25,0.003259892086330929,0.003254590157476206,0.14656391469091673
2023-02-22,88.96,-0.0071428571428571175,-0.007168489478612516,0.14503334247376914
2023-02-21,89.6,-0.015059909860393628,-0.015174461853085797,0.15231279800456876
2023-02-20,90.97,0.0094318686196182,0.009387666269926718,0.15020917536057407
2023-02-17,90.12,-0.01422008313279366,-0.014322157339554581,0.14567321711058626
2023-02-16,91.42,0.005388760585065322,0.00537429316577672,0.1386358809129623
2023-02-15,90.93,-0.008829300196206535,-0.008868509431204322,0.13705218524984275
2023-02-14,91.74,0.0,0.0,0.13442890575161712
2023-02-13,91.74,0.001965923984272422,0.0019639940846598006,0.1381464250562651
2023-02-10,91.56,-0.009198138729574645,-0.009240702815583035,0.13856743850949224
2023-02-09,92.41,0.0077426390403489975,0.007712818637529927,0.13521575438585476
2023-02-08,91.7,0.001857314541680255,0.0018555918657311308,0.13281690848290342
2023-02-07,91.53,-0.00021845985800106327,-0.00021848372383172278,0.1582682711091331
2023-02-06,91.55,-0.021901709401709324,-0.022145112363026565,0.15905623936441732
2023-02-03,93.6,-0.009104382807537559,-0.009146080984424668,0.14455196990320515
2023-02-02,94.46,0.005107469674398679,0.005094470793301267,0.13818927001746034
2023-02-01,93.98,0.007828418230563017,0.007797935150744751,0.13820000918947103
2023-01-31,93.25,-0.012077550587985986,-0.012151076812928088,0.1439641894190711
2023-01-30,94.39,-0.010690703280578528,-0.010748259426901483,0.13588572863476156
2023-01-27,95.41,-0.00209183139838931,-0.002094022333600204,0.1282160974841421
2023-01-26,95.61,0.012925097997669166,0.012842281760501617,0.12637527994686595
2023-01-25,94.39,-0.0035891481051409935,-0.0035956045505901343,0.12650490453497623
2023-01-24,94.73,-0.0027371302242340523,-0.0027408830146478922,0.12456053665665223
2023-01-23,94.99,0.011715837682394259,0.011647738631634963,0.12223842349656167
2023-01-20,93.89,0.01000430292598975,0.009954591166855061,0.12307756844340735
2023-01-19,92.96,-0.0005375766046662456,-0.0005377211507745799,0.12119712062324775
2023-01-18,93.01,0.0019390283313585055,0.001937150842534517,0.12059647302462866
2023-01-17,92.83,0.0005389092476826285,0.0005387640882435109,0.14174358981470778
2023-01-16,92.78,-0.00322303394929091,-0.0032282391104933444,0.14164272054527474
2023-01-13,93.08,0.008778584588707172,0.008740276843626636,0.14222391316791477
2023-01-12,92.27,0.0035892973678486317,0.0035828712123825643,0.15291550394405218
2023-01-11,91.94,0.003383171450398459,0.0033774614009601848,0.15352345186004718
2023-01-10,91.63,-0.0016343429941164667,-0.00163567998956568,0.1565974278325919
2023-01-09,91.78,0.025704067948144838,0.025379272344758588,0.16246616084443677
2023-01-05,89.48,0.00595840359752664,0.005940722510084649,0.1410976710439192
2023-01-04,88.95,0.017385336840901155,0.017235940919044405,0.13995853472643563
2023-01-03,87.43,0.006446414182111226,0.0064257249209704916,0.12664102401180513
2023-01-02,86.87,0.002307603553709514,0.002304945125575617,0.12431297118717008
2022-12-30,86.67,-0.009145992911855472,-0.009188074285509948,0.14184394555566376
2022-12-29,87.47,0.010863284410031149,0.010804702813116032,0.1467488017305935
2022-12-28,86.53,-0.003110599078340992,-0.003115447047657009,0.1429012045190971
2022-12-27,86.8,0.006610228458773015,0.006588476702071374,0.14582079668494877
2022-12-23,86.23,-0.004387484124235064,-0.0043971373787203265,0.15084694583020258
2022-12-22,86.61,-0.0001154467790349667,-0.00011545344352729586,0.15008668421115368
2022-12-21,86.62,0.0034754402224284053,0.003469414836601622,0.15003231666105485
2022-12-20,86.32,-0.004727314654675574,-0.00473852374648531,0.1581343174058555
2022-12-19,86.73,0.0012699145693835234,0.001269108909883782,0.1571854773943939
2022-12-16,86.62,0.0017347056782699433,0.0017332028141417764,0.15772685834288566
2022-12-15,86.47,-0.018501702610669635,-0.018674999969794905,0.1669259578921826
2022-12-14,88.1,0.0013639463514434347,0.0013630170215600502,0.16904237491648197
2022-12-13,87.98,0.00975553770228399,0.00970825967737829,0.19704331898531877
2022-12-12,87.13,-0.014812302125735033,-0.014923099746050163,0.19546224652509586
2022-12-09,88.44,0.006257822277847325,0.006238323412691718,0.18672503080147027
2022-12-08,87.89,0.011276032677482561,0.011212932127185228,0.18634515139740676
2022-12-07,86.91,-0.01081265649897567,-0.01087153809826481,0.18652794461967934
2022-12-06,87.86,-0.0049830124575310775,-0.004995469062280758,0.190323719064188
2022-12-05,88.3,-0.0014700893361981882,-0.0014711709777294791,0.18989997621133714
2022-12-02,88.43,0.0019261273510084997,0.0019242747462427077,0.19280900605481685
2022-12-01,88.26,0.0,0.0,0.1925424355479368
2022-11-30,88.26,0.019757365684575534,0.019564722219183033,0.20750299295835242
2022-11-29,86.55,0.015368371656499402,0.015251474391801974,0.20044500288013245
2022-11-28,85.24,-0.001405810684161235,-0.0014067997630815721,0.20240454197155427
2022-11-25,85.36,-0.008594657375145087,-0.008631804440187097,0.20178057361286303
2022-11-24,86.1,0.013298811345180628,0.013211158418235128,0.21539815552970595
2022-11-23,84.97,0.0037802717070287706,0.0037731444363054713,0.21353555799040289
2022-11-22,84.65,0.0013011592145730777,0.0013003134405005668,0.21356187984844605
2022-11-21,84.54,-0.013880788522104281,-0.013978027552020723,0.2167395519378228
2022-11-18,85.73,-0.0008158508158507827,-0.0008161838032519922,0.2090514629537946
2022-11-17,85.8,-0.0034843205574912606,-0.003490404939768491,0.20886892800730836
2022-11-16,86.1,-0.015887530003429018,-0.016015089684488112,0.20754700559539607
2022-11-15,87.49,0.021125116713351932,0.020905074978679772,0.19875289450563166
2022-11-14,85.68,0.03166767007826632,0.031176590080189658,0.19031697366793834
2022-11-10,83.05,0.0032616574051702596,0.0032563497387174626,0.17086909246799004
2022-11-09,82.78,-0.0027707505119866083,-0.0027745961463579846,0.18296718080796706
2022-11-08,83.01,0.0026573257639810333,0.0026538013162296027,0.1927408961910049
2022-11-07,82.79,0.011608015640273806,0.011541159507343562,0.19260285982166025
2022-11-04,81.84,0.021722846441947663,0.0214902675690576,0.19061099114887045
2022-11-03,80.1,-0.004226752859273986,-0.004235710830137753,0.19608289832677855
2022-11-02,80.44,0.016169782718544745,0.016040444170086345,0.19574521049688634
2022-10-31,79.16,0.006484424666242772,0.006463491230078071,0.19284124010654285
2022-10-28,78.65,-0.017857142857142794,-0.01801850550267825,0.1942218150912964
2022-10-27,80.08,0.0031316547663784444,0.0031267613492575305,0.19184867510499903
2022-10-26,79.83,0.017980107115531663,0.017820376793521837,0.19124594330872818
2022-10-25,78.42,0.0012768130745659523,0.0012759986419307065,0.1827472082353959
2022-10-24,78.32,-0.021122359705037064,-0.021348628639777847,0.18989543194650363
2022-10-21,80.01,-0.003239068145010515,-0.0032443252814528187,0.18102654643186283
2022-10-20,80.27,0.004128096072053999,0.0041195988603079815,0.18249888743081788
2022-10-19,79.94,-0.008311623868006435,-0.00834635801233207,0.18431963574419175
2022-10-18,80.61,0.003360716952949927,0.0033550823643733736,0.18357404882059128
2022-10-17,80.34,0.006136505948653781,0.006117754270114754,0.18824807611961158
2022-10-14,79.85,0.005034612964128327,0.005021981678296398,0.1847667704689648
2022-10-13,79.45,-0.006005254597773124,-0.006023358655202759,0.183455259798419
2022-10-12,79.93,-0.0014990630855713505,-0.0015001878047958526,0.1842335034987047
2022-10-11,80.05,-0.014041138071191006,-0.01414064743163137,0.1920077100265331
2022-10-10,81.19,-0.018377463426429652,-0.01854842682945993,0.19947020633101603
2022-10-07,82.71,-0.017812611328820838,-0.017973165338085784,0.1941763919817834
2022-10-06,84.21,0.001903628792385481,0.0019018191872761962,0.1870142913953523
2022-10-05,84.05,0.00864034561382443,0.008603231460509083,0.18677522552733106
2022-10-04,83.33,0.025473787841496343,0.025154737834534632,0.1828302591770886
2022-10-03,81.26,0.0011087840335100019,0.0011081697864964444,0.1535150503806851
2022-09-30,81.17,0.012978909272432393,0.01289540498310523,0.15310278501482996
2022-09-29,80.13,-0.010862856437476975,-0.010922288052420806,0.14013521618703464
2022-09-28,81.01,-0.015435099659698581,-0.015555460942356535,0.13912897952512426
2022-09-27,82.28,-0.0006073120369245455,-0.0006074965255782104,0.13680478996107762
2022-09-26,82.33,-0.013539420081476128,-0.013631913853071857,0.13597542787328956
2022-09-23,83.46,-0.01869488536155206,-0.01887184367846426,0.14714732342098188
2022-09-22,85.05,-0.010125698324022436,-0.010177311918683879,0.13971435710645572
2022-09-21,85.92,-0.010024196335983504,-0.010074776895598958,0.1372720954183154
2022-09-20,86.79,0.007195079494023426,0.0071693184044779555,0.1348478014744463
2022-09-19,86.17,-0.0015063731170334993,-0.0015075088377067094,0.13361029119678716
2022-09-16,86.3,-0.017308130266454058,-0.01745966704418907,0.13382840916371497
2022-09-15,87.82,-0.004646945483395837,-0.004657776100442131,0.1236761368112507
2022-09-14,88.23,-0.012534974818130817,-0.012614200371423566,0.12352027282052386
2022-09-13,89.35,-0.01030128489144888,-0.010354710343897951,0.11881911484025892
2022-09-12,90.28,0.010861045795543589,0.010802488253540214,0.12914861835434804
2022-09-09,89.31,0.014194867136043676,0.014095063368187005,0.12318927221343949
2022-09-08,88.06,0.004792332268370725,0.004780885600342116,0.11135783122354855
2022-09-07,87.64,-0.006349206349206327,-0.006369448285479823,0.10932111949442608
2022-09-06,88.2,-0.005412719891745632,-0.005427421735365128,0.11012607924055134
2022-09-05,88.68,-0.005495121677694281,-0.005510275398677345,0.11098929355645304
2022-09-02,89.17,-0.0006724195898241137,-0.0006726457652720546,0.11013310336476878
2022-09-01,89.23,-0.008996001776988005,-0.00903671012647143,0.11041787933357605
2022-08-31,90.04,-0.002658396101019034,-0.002661935910803433,0.10635921246512077
2022-08-30,90.28,-0.002210433244915988,-0.0022128798585300553,0.10841395128559111
2022-08-29,90.48,-0.012550474735348538,-0.012629897169256703,0.11213382997436952
2022-08-26,91.63,-0.004454584963059616,-0.004464536190043339,0.10265099847068909
2022-08-25,92.04,0.014326647564470107,0.014224990931347478,0.10089087047020516
2022-08-24,90.74,0.0048726467331117185,0.004860813812877974,0.08967632284445179
2022-08-23,90.3,-0.003751103265666411,-0.003758156296811178,0.089327918730726
2022-08-22,90.64,-0.0046123435097737975,-0.004623013186885173,0.08827558146609525
2022-08-19,91.06,-0.010755024443237282,-0.010813277772450747,0.08670126433659217
2022-08-18,92.05,-0.00032580364900092196,-0.0003258567345403945,0.07733712353234212
2022-08-17,92.08,-0.0005427113860848598,-0.0005428587072134668,0.0980864892487515
2022-08-16,92.13,-0.0038923126824521592,-0.0038999074453279926,0.09801738579062481
2022-08-12,92.49,0.002927781392322748,0.0029235037876092287,0.10138123665989589
2022-08-11,92.22,0.016758544652701213,0.016619669657468576,0.10258862954511722
2022-08-10,90.7,-0.0020904389921883038,-0.002092627009588047,0.09569501019963474
2022-08-09,90.89,-0.000439898823270668,-0.0004399956071424737,0.11795997575740376
2022-08-08,90.93,0.00010998680158391672,0.00010998075347912579,0.11903597778154176
2022-08-05,90.92,0.004862953138815129,0.004851167176477363,0.1420644064242646
2022-08-04,90.48,0.005109975560986468,0.005096963943078402,0.14134808060521228
2022-08-03,90.02,0.0025615324646395266,0.0025582573320691894,0.1467687844930066
2022-08-02,89.79,-0.002665778073975278,-0.0026693375876681177,0.1465097964526222
2022-08-01,90.03,-0.002216557685913778,-0.002219017886023889,0.14627547095607815
2022-07-29,90.23,-0.006715103478643791,-0.006737751230948416,0.1518055122683825
2022-07-28,90.84,0.008548906406128598,0.00851257144170629,0.15565061143986703
2022-07-27,90.07,0.0025601068566338814,0.0025568353654635847,0.15253470358423346
2022-07-26,89.84,0.001672427249414632,0.0016710303002759987,0.15549122616137165
2022-07-25,89.69,0.001116196004018244,0.0011155735204246237,0.16903529221138977
2022-07-22,89.59,-0.0034482758620689724,-0.0034542348680875576,0.16930496373221499
2022-07-21,89.9,0.0013366005791937141,0.001335708123788658,0.18500171581899313
2022-07-20,89.78,0.002680366316729854,0.0026767805409664883,0.192579467452943
2022-07-19,89.54,0.004938271604938427,0.004926118336056003,0.19229985808273156
2022-07-18,89.1,0.019684138246738314,0.019492910953473736,0.19944607526362412
2022-07-15,87.38,-0.0003432101590207237,-0.0003432690691067635,0.18655245106443819
2022-07-14,87.41,-0.007381330910742778,-0.007408707735211308,0.19220191531917474
2022-07-13,88.06,-0.0024920706841866647,-0.0024951810609278656,0.219518931897175
2022-07-12,88.28,-0.009425493716337607,-0.009470194790438327,0.2224274271832985
2022-07-11,89.12,-0.01947408955880725,-0.01966620795170503,0.222346129011008
2022-07-08,90.89,-0.004708716600963614,-0.0047198375309157265,0.21880068632628477
2022-07-07,91.32,0.022964041671334146,0.022704336470324073,0.22008698315888003
2022-07-06,89.27,0.0006725703396479599,0.0006723442655785359,0.2064443012481477
2022-07-05,89.21,-0.012070874861572545,-0.012144319497247648,0.20609126690803126
2022-07-04,90.3,-0.0014375760256553072,-0.0014386103294491436,0.2037903427589785
2022-07-01,90.43,-0.00044213551453509137,-0.00044223328526136693,0.20429406556343102
2022-06-30,90.47,-0.012228409214979807,-0.012303791377245918,0.20539168872476865
2022-06-29,91.59,-0.01229375606599803,-0.012369949397238435,0.21058014543217143
2022-06-28,92.73,0.0023781212841855748,0.0023752980289074833,0.21784314622119275
2022-06-27,92.51,0.008393285371702808,0.008358257614201465,0.22107926040152778
2022-06-24,91.74,0.01888049755664145,0.0187044731304944,0.220475222959853
2022-06-23,90.04,0.0028959679215860845,0.0028917826847454173,0.22610603210044022
2022-06-22,89.78,-0.02200435729847494,-0.022250064272658715,0.22657307379901417
2022-06-21,91.8,0.015037593984962294,0.014925650216675574,0.21896698073235626
2022-06-20,90.44,-0.0012147984538928291,-0.0012155369196532445,0.21364052960320698
2022-06-17,90.55,-0.017256349034078577,-0.017406975178348535,0.21504589252433493
2022-06-15,92.14,0.004579153946794534,0.004568701518067172,0.21575408966811851
2022-06-14,91.72,0.011580456600860156,0.011513916331738842,0.21542211343859533
2022-06-13,90.67,-0.03275016001706843,-0.033298450836595266,0.22079879279408882
2022-06-10,93.74,-0.013367013998526578,-0.013457156724098163,0.19831890367546692
2022-06-09,95.01,-0.009177182187923627,-0.00921955194693166,0.19373136014226575
2022-06-08,95.89,0.010006319780914374,0.009956588042417946,0.18943404463794136
2022-06-07,94.94,-0.009390651085141921,-0.009435021243967258,0.21354032747427426
2022-06-06,95.84,0.00979875671688979,0.009751060224738494,0.2219627430595942
2022-06-03,94.91,-0.0023126248291811535,-0.0023153030759648545,0.22011522854721385
2022-06-02,95.13,0.0008416622830089704,0.0008413082839275084,0.22371183030246897
